2025-11-24 10:15:35.207 INFO  [main @coroutine#1] jp.assasans.protanki.server.Main - Hello, 世界!
2025-11-24 13:22:06.281 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item ricochet -> {English=Ricochet, Russian=Рикошет}
2025-11-24 13:22:06.286 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item shaft -> {English=Shaft, Russian=Шафт}
2025-11-24 13:22:06.289 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item smoky -> {English=Smoky, Russian=Смоки}
2025-11-24 13:22:06.292 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item thunder -> {English=Thunder, Russian=Гром}
2025-11-24 13:22:06.294 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item twins -> {English=Twins, Russian=Твинс}
2025-11-24 13:22:06.294 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry - Loading garage item group Hull...
2025-11-24 13:22:06.315 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item dictator -> {English=Dictator, Russian=Диктатор}
2025-11-24 13:22:06.317 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item hornet -> {English=Hornet, Russian=Хорнет}
2025-11-24 13:22:06.317 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item hunter -> {English=Hunter, Russian=Хантер}
2025-11-24 13:22:06.320 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item mammoth -> {English=Mammoth, Russian=Мамонт}
2025-11-24 13:22:06.321 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item titan -> {English=Titan, Russian=Титан}
2025-11-24 13:22:06.322 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item viking -> {English=Viking, Russian=Викинг}
2025-11-24 13:22:06.322 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item wasp -> {English=Wasp, Russian=Васп}
2025-11-24 13:22:06.323 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry - Loading garage item group Paint...
2025-11-24 13:22:06.330 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item alien -> {English=Alien, Russian=Чужой}
2025-11-24 13:22:06.331 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item black -> {English=Black, Russian=Чёрный}
2025-11-24 13:22:06.331 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item blue -> {English=Blue, Russian=Синий}
2025-11-24 13:22:06.333 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item carbon -> {English=Carbon, Russian=Карбон}
2025-11-24 13:22:06.333 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item cedar -> {English=Cedar, Russian=Кедр}
2025-11-24 13:22:06.334 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item clay -> {English=Clay, Russian=Тина}
2025-11-24 13:22:06.334 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item corrosion -> {English=Corrosion, Russian=Ржавчина}
2025-11-24 13:22:06.334 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item desert -> {English=Desert, Russian=Пустыня}
2025-11-24 13:22:06.334 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item digital -> {English=Digital, Russian=Диджитал}
2025-11-24 13:22:06.335 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item dirty -> {English=Dirty, Russian=Грязь}
2025-11-24 13:22:06.335 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item dragon -> {English=Dragon, Russian=Дракон}
2025-11-24 13:22:06.335 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item electra -> {English=Electra, Russian=Электра}
2025-11-24 13:22:06.336 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item emerald -> {English=Emerald, Russian=Изумруд}
2025-11-24 13:22:06.336 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item flora -> {English=Flora, Russian=Флора}
2025-11-24 13:22:06.336 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item forester -> {English=Forester, Russian=Лесник}
2025-11-24 13:22:06.338 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item green -> {English=Green, Russian=Зелёный}
2025-11-24 13:22:06.338 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item hohloma -> {English=Hohloma, Russian=Хохлома}
2025-11-24 13:22:06.338 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item holiday -> {English=Holiday, Russian=Праздник}
2025-11-24 13:22:06.339 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item inferno -> {English=Inferno, Russian=Инферно}
2025-11-24 13:22:06.339 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item in_love -> {English=In love, Russian=С любовью}
2025-11-24 13:22:06.339 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item irbis -> {English=Irbis, Russian=Ирбис}
2025-11-24 13:22:06.340 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item jade -> {English=Jade, Russian=Нефрит}
2025-11-24 13:22:06.340 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item jaguar -> {English=Jaguar, Russian=Ягуар}
2025-11-24 13:22:06.340 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item lava -> {English=Lava, Russian=Лава}
2025-11-24 13:22:06.340 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item lead -> {English=Lead, Russian=Свинец}
2025-11-24 13:22:06.341 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item loam -> {English=Loam, Russian=Глина}
2025-11-24 13:22:06.342 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item marine -> {English=Морпех}
2025-11-24 13:22:06.342 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item mary -> {English=Mary, Russian=Мэри}
2025-11-24 13:22:06.342 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item metallic -> {English=Metallic, Russian=Металлик}
2025-11-24 13:22:06.343 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item moonwalker -> {English=Moonwalker, Russian=Луноход}
2025-11-24 13:22:06.343 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item needle -> {English=Needle, Russian=Хвоя}
2025-11-24 13:22:06.343 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item orange -> {English=Orange, Russian=Оранжевый}
2025-11-24 13:22:06.344 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item picasso -> {English=Picasso, Russian=Пикассо}
2025-11-24 13:22:06.344 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item premium -> {English=Premium paint, Russian=Премиум краска}
2025-11-24 13:22:06.345 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item prodigi -> {English=Prodigi, Russian=Продиджи}
2025-11-24 13:22:06.345 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item python -> {English=Python, Russian=Питон}
2025-11-24 13:22:06.345 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item red -> {English=Red, Russian=Красный}
2025-11-24 13:22:06.345 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item rock -> {English=Rock, Russian=Скала}
2025-11-24 13:22:06.346 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item roger -> {English=Roger, Russian=Роджер}
2025-11-24 13:22:06.346 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item rustle -> {English=Rustle, Russian=Шелест}
2025-11-24 13:22:06.346 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item safari -> {English=Safari, Russian=Сафари}
2025-11-24 13:22:06.347 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item sandstone -> {English=Sandstone, Russian=Песчаник}
2025-11-24 13:22:06.347 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item savanna -> {English=Savanna, Russian=Саванна}
2025-11-24 13:22:06.347 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item spark -> {English=Spark, Russian=Искра}
2025-11-24 13:22:06.348 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item storm -> {English=Storm, Russian=Буря}
2025-11-24 13:22:06.348 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item swamp -> {English=Swamp, Russian=Болотный}
2025-11-24 13:22:06.348 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item swash -> {English=Swash, Russian=Прибой}
2025-11-24 13:22:06.348 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item taiga -> {English=Taiga, Russian=Тайга}
2025-11-24 13:22:06.349 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item tundra -> {English=Tundra, Russian=Тундра}
2025-11-24 13:22:06.349 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item urban -> {English=Urban, Russian=Урбан}
2025-11-24 13:22:06.349 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item white -> {English=White, Russian=Белый}
2025-11-24 13:22:06.350 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item winter -> {English=Winter, Russian=Метель}
2025-11-24 13:22:06.350 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item zeus -> {English=Zeus, Russian=Зевс}
2025-11-24 13:22:06.350 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry - Loading garage item group Supply...
2025-11-24 13:22:06.357 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item 1000_scores -> {English=1000 experience, Russian=1000 опыта}
2025-11-24 13:22:06.358 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item armor -> {English=Double Armor, Russian=Двойная защита}
2025-11-24 13:22:06.358 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item double_damage -> {English=Double Power, Russian=Двойная энергия}
2025-11-24 13:22:06.359 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item health -> {English=First Aid, Russian=Аптечка}
2025-11-24 13:22:06.359 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item mine -> {English=Mine, Russian=Мина}
2025-11-24 13:22:06.359 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item n2o -> {English=Nitro, Russian=Ускорение}
2025-11-24 13:22:06.360 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry - Loading garage item group Subscription...
2025-11-24 13:22:06.367 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item premium_effect -> {English=Premium Account, Russian=Премиум аккаунт}
2025-11-24 13:22:06.368 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item pro_battle -> {English=PRO Battle, Russian=PRO Битва}
2025-11-24 13:22:06.368 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item up_score -> {English=Up score, Russian=Повышенный опыт}
2025-11-24 13:22:06.369 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item up_score_start -> {English=Up score, Russian=Повышенный опыт}
2025-11-24 13:22:06.369 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry - Loading garage item group Kit...
2025-11-24 13:22:06.388 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item aborigine -> {English=Комплект «Туземец»}
2025-11-24 13:22:06.388 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item annihilator -> {English=Комплект «Аннигилятор»}
2025-11-24 13:22:06.389 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item ant -> {English=Комплект «Муравей»}
2025-11-24 13:22:06.389 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item atlas -> {English=Комплект «Атлант»}
2025-11-24 13:22:06.389 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item avalanche -> {English=Комплект «Лавина»}
2025-11-24 13:22:06.393 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item blizzard -> {English=Комплект «Буран»}
2025-11-24 13:22:06.393 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item boar -> {English=Комплект «Кабан»}
2025-11-24 13:22:06.393 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item boreas -> {English=Комплект «Борей»}
2025-11-24 13:22:06.394 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item bulldozer -> {English=Комплект «Бульдозер»}
2025-11-24 13:22:06.394 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item cardinal -> {English=Комплект «Кардинал»}
2025-11-24 13:22:06.394 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item centaur -> {English=Комплект «Кентавр»}
2025-11-24 13:22:06.394 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item chiropractor -> {English=Комплект «Костоправ»}
2025-11-24 13:22:06.394 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item commando -> {English=Комплект «Коммандо»}
2025-11-24 13:22:06.395 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item corsair -> {English=Комплект «Корсар»}
2025-11-24 13:22:06.395 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item cupid -> {English=Комплект «Купидон»}
2025-11-24 13:22:06.397 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item cyclops -> {English=Комплект «Циклоп»}
2025-11-24 13:22:06.398 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item destroyer -> {English=Комплект «Разрушитель»}
